"SIMMAP","BM1_AICc","BMS_AICc","OU1_AICc","OUM_AICc","OUMA_AICc","OUMV_AICc","OUMVA_AICc"
467,82.6193015063315,79.8210173608382,57.2208858538673,62.3202364348384,NA,65.0730127337515,NA
468,82.6193015063315,79.1644354514853,57.2208858538673,60.8371738244424,NA,67.1281243660482,NA
469,82.6193015063315,81.159710397253,57.2208858538673,61.724643523468,73.8853703403238,64.6310679544114,81.6784559907393
470,82.6193015063315,78.6189745570414,57.2208858538673,62.026552167553,NA,71.3792020003687,NA
471,84.4487699051604,82.4198256333289,58.1080415111311,62.7755597756209,NA,62.1659633250415,NA
472,84.4487699051604,83.1466813386302,58.1080415111311,62.2088138310042,NA,65.0155502688437,NA
473,84.4487699051604,80.2446236965704,58.1080415111311,62.7698702910231,NA,68.5498942190446,NA
474,84.4487699051604,79.3243718005518,58.1080415111311,61.8459617522226,NA,67.846602267079,NA
475,84.4487699051604,77.9152306165046,58.1080415111311,62.8807794939405,83.5549389971431,69.4862557584578,NA
476,84.4487699051604,77.2215792102513,58.1080415111311,62.7222464223109,NA,82.5380400936222,NA
477,84.4487699051604,83.0887890722286,58.1080415111311,63.276166138997,NA,69.2162682333575,NA
478,84.4487699051604,81.2588149419603,58.1080415111311,60.623682635617,NA,67.2164889702955,NA
479,84.4487699051604,82.1568513987431,58.1080415111311,61.4704234258184,76.2074375870548,71.6960798594152,84.2619635330896
480,84.4487699051604,82.4011639365212,58.1080415111311,62.895819590954,NA,66.3683452988766,NA
481,96.7619784068587,91.7597390132541,58.1357060167843,NA,NA,75.1069130494186,NA
482,96.7619784068587,87.8514115284519,58.1357060167843,62.8357570467207,84.9282175685829,69.6940962437347,92.3484298628929
483,96.7619784068587,90.7974898409113,58.1357060167843,60.9080649506335,NA,71.7944882101234,NA
484,96.7619784068587,99.2102008982207,58.1357060167843,62.8987852398231,NA,69.6526907570065,NA
485,96.7619784068587,90.2162700852537,58.1357060167843,62.8327623824881,81.4989734601852,69.8714169537947,NA
486,96.7619784068587,93.6491480131804,58.1357060167843,61.5969276015153,NA,67.5445689121234,NA
487,96.7619784068587,92.9179264655147,58.1357060167843,62.84798366193,74.192828274542,68.2983879970627,NA
488,96.7619784068587,89.9335806671033,58.1357060167843,62.8801843309367,87.0341939887633,68.8224392625578,NA
489,96.7619784068587,90.7125016072476,58.1357060167843,62.8922328486835,NA,68.6338331960514,86.6097544317921
490,96.7619784068587,90.5014763428969,58.1357060167843,61.2280040674788,NA,66.7335341694967,NA
491,81.1413620557279,79.2288055555949,57.9242088968704,62.455546325599,NA,71.160275500593,79.3313342157344
492,81.1413620557279,66.4701980406503,57.9242088968704,62.8817851140698,80.0850527491093,72.6033131936496,NA
493,81.1413620557279,78.4701254941421,57.9242088968704,62.7160652463154,77.9122974187107,68.3287740453289,NA
494,81.1413620557279,67.9545105301933,57.9242088968704,60.4701449570427,74.58149756598,67.7909861403083,NA
495,81.1413620557279,77.1856338886987,57.9242088968704,61.8368147170791,NA,73.0777045933058,83.829241341056
496,81.1413620557279,78.6354272862739,57.9242088968704,60.9897987798897,70.1754747216915,62.8181760995082,NA
497,81.1413620557279,77.0183489838219,57.9242088968704,62.3527442180042,NA,65.5853299914287,NA
498,81.1413620557279,73.1886254673359,57.9242088968704,63.0012573751536,NA,69.5873356312799,NA
499,81.1413620557279,78.4748494846203,57.9242088968704,60.4531015155215,NA,65.7746983371807,NA
500,81.1413620557279,78.8405004602371,57.9242088968704,59.704486748901,NA,66.3574308690421,84.135631639173
501,77.5519539253034,73.1616513081065,58.1338650651394,62.3456095099966,73.4175844819416,67.7973640770274,NA
502,77.5519539253034,70.4582516880791,58.1338650651394,62.9103516110587,75.9798418654112,67.990160596676,NA
503,77.5519539253034,71.2752339254402,58.1338650651394,NA,72.9689575108705,68.9117167127408,NA
504,77.5519539253034,79.0336217498352,58.1338650651394,61.8135732571486,74.5328102488588,68.2569139682165,81.2101332326168
505,77.5519539253034,75.0949305116678,58.1338650651394,62.8689567556201,NA,69.4486809421592,NA
506,77.5519539253034,77.7712013500896,58.1338650651394,57.9640393255618,76.2238855457484,63.9640401119669,NA
507,77.5519539253034,75.3608718708611,58.1338650651394,62.8693520863758,NA,NA,NA
508,77.5519539253034,74.2583260540237,58.1338650651394,64.2095894143204,NA,72.953266798834,NA
509,77.5519539253034,77.8639390453012,58.1338650651394,61.6206867559866,71.9366996042972,70.8165268891384,NA
510,77.5519539253034,74.0611626447659,58.1338650651394,62.6980941288832,67.0735888697699,63.8108661092361,NA
511,93.2313102049378,90.88180954502,58.1338863975293,62.706866146155,NA,NA,NA
512,93.2313102049378,84.7648696967186,58.1338863975293,62.997139753544,82.1840084916105,77.0781539764762,NA
513,93.2313102049378,91.7438190651214,58.1338863975293,60.8282907291689,NA,67.120170786899,NA
514,93.2313102049378,88.2303483114668,58.1338863975293,62.3940455369551,81.0644954809123,68.8200466905421,NA
515,93.2313102049378,89.4793722908506,58.1338863975293,60.6694811431257,NA,66.9566493764502,NA
516,93.2313102049378,90.1263642130402,58.1338863975293,62.8871433671501,NA,71.2167501769096,NA
517,93.2313102049378,86.5029561569799,58.1338863975293,62.8448023920808,83.7667029361437,76.4166910222907,NA
518,93.2313102049378,81.7937058985231,58.1338863975293,62.8872324752606,NA,69.7986862164196,NA
519,93.2313102049378,84.8372048406385,58.1338863975293,62.8806113780022,NA,81.1591694503823,NA
520,93.2313102049378,88.608505366653,58.1338863975293,61.1732764975623,NA,66.462320589904,90.1656021101768
521,87.6836145337341,83.8380331165568,58.133865347731,62.9512019752726,NA,64.9143807505396,NA
522,87.6836145337341,83.9148086839055,58.133865347731,58.6128609249425,NA,NA,NA
523,87.6836145337341,80.1090478865158,58.133865347731,62.8983607436658,NA,68.2269469285409,NA
524,87.6836145337341,88.308860599052,58.133865347731,62.5944194825772,NA,68.6437533084205,NA
525,87.6836145337341,82.5244365652794,58.133865347731,62.8794341661102,NA,69.4612926825941,NA
526,87.6836145337341,83.083515087816,58.133865347731,62.8867935953263,81.4375086025316,72.3341215582108,NA
527,87.6836145337341,81.5535357153503,58.133865347731,58.567920162081,NA,65.1778333575363,NA
528,87.6836145337341,75.9891502294586,58.133865347731,62.9099433600342,NA,68.0940257411924,NA
529,87.6836145337341,84.076211645978,58.133865347731,62.7629532659354,75.9571381379827,68.3124376731691,83.770972452282
530,87.6836145337341,77.7172412484393,58.133865347731,61.3273316348256,NA,NA,NA
531,81.5693900535674,83.1110879502531,58.11945653653,63.8897759655243,75.4094200112071,72.3917847876975,NA
532,81.5693900535674,87.4191867341906,58.11945653653,62.4980340446538,NA,64.3452018026637,NA
533,81.5693900535674,83.4676539190422,58.11945653653,60.3974797256773,NA,63.4412549087555,NA
534,81.5693900535674,79.1134741539883,58.11945653653,61.6267247598209,66.3850332394341,62.3453180679351,76.1060899295599
535,81.5693900535674,80.801066032913,58.11945653653,62.9082639753577,73.4329660220392,71.5374942973977,76.9966110209669
536,81.5693900535674,79.7015821327193,58.11945653653,62.6550388565894,75.4355467281076,68.0847214949318,NA
537,81.5693900535674,85.26056838313,58.11945653653,62.7344989644801,79.416785923053,74.3803223986363,NA
538,81.5693900535674,87.407299173084,58.11945653653,59.6072084639416,NA,68.4581524940493,NA
539,81.5693900535674,79.843011207046,58.11945653653,62.6301681417286,74.5312300030825,66.635430438549,78.9440803743302
540,81.5693900535674,75.9030711621614,58.11945653653,62.8979619050942,83.3926414187809,69.0243363946497,NA
541,85.1544037627976,86.5982109159221,58.0510793138911,61.2979721881914,NA,66.3601300680028,NA
542,85.1544037627976,83.4704192214726,58.0510793138911,62.0892726698376,78.9897529096844,64.6596262200922,NA
543,85.1544037627976,80.1428564707377,58.0510793138911,62.880557678407,NA,68.9642498032429,NA
544,85.1544037627976,84.6362087741196,58.0510793138911,59.3209719379805,70.7892788454135,67.0122997805811,72.3105433789814
545,85.1544037627976,85.9240205036994,58.0510793138911,61.1039847341167,NA,66.7410096064891,NA
546,85.1544037627976,76.8767707375897,58.0510793138911,62.6594283505476,NA,NA,NA
547,85.1544037627976,89.4328347428508,58.0510793138911,59.5056601923306,70.541902189097,65.6709250799193,NA
548,85.1544037627976,79.2473622063012,58.0510793138911,62.6554014688008,NA,68.0206506901638,NA
549,85.1544037627976,82.3826256014635,58.0510793138911,62.9109312694911,79.5491373289818,68.426254979371,NA
550,85.1544037627976,87.7220549795912,58.0510793138911,62.2179753701875,71.0009039133039,68.702354459323,NA
551,76.9538321485089,72.6477038161313,58.136382491267,62.8806751207985,78.6271441117364,66.7246131372233,NA
552,76.9538321485089,75.0286218375943,58.136382491267,62.8650978684774,NA,70.0771537478668,NA
553,76.9538321485089,76.5723241087741,58.136382491267,62.8808946909094,70.5118937114586,69.5095294556897,NA
554,76.9538321485089,76.0396156948182,58.136382491267,62.7814020252109,NA,67.3573271890753,NA
555,76.9538321485089,76.899694560746,58.136382491267,62.7444871403845,NA,66.9822730206955,NA
556,76.9538321485089,75.2117916573699,58.136382491267,61.3139477868009,NA,64.5119817467771,NA
557,76.9538321485089,70.4907751943631,58.136382491267,63.3163981913795,NA,66.5241402686395,NA
558,76.9538321485089,74.2104471526053,58.136382491267,62.7107044441326,NA,NA,NA
559,76.9538321485089,78.8803645620546,58.136382491267,61.8297378705501,70.741750037535,70.0568436774692,NA
560,76.9538321485089,71.1986287867722,58.136382491267,62.8573605803672,77.0947542571348,68.9577526773695,NA
561,81.647453733331,75.5813247198052,58.1338789908753,62.8815769181094,NA,64.2733951362626,NA
562,81.647453733331,83.0751032353234,58.1338789908753,62.0206843597012,NA,66.6173617808518,NA
563,81.647453733331,76.2908812423893,58.1338789908753,62.7904847482258,NA,68.0376236446969,NA
564,81.647453733331,82.2452019565778,58.1338789908753,61.9509561413632,66.1082105452906,66.7567816047113,NA
565,81.647453733331,82.9710906707708,58.1338789908753,62.8286777199368,79.9728930452914,69.564072024951,NA
566,81.647453733331,78.3802825873701,58.1338789908753,63.0362346323611,74.6123676542362,68.8350410862136,NA
567,81.647453733331,80.1791636079429,58.1338789908753,62.0890364879407,NA,68.4292296048648,NA
568,81.647453733331,82.651115970322,58.1338789908753,61.6188251042155,NA,69.4023721986748,NA
569,81.647453733331,83.8145162382389,58.1338789908753,62.8807829934877,NA,67.0540685440231,NA
570,81.647453733331,74.1988845601174,58.1338789908753,62.6862896381537,NA,68.2825098398822,87.495920445366
571,87.1197970800693,90.3565705813046,58.1338663872678,61.7288728346816,74.5843219620656,67.3296827682516,NA
572,87.1197970800693,89.0157121410913,58.1338663872678,62.1558536498919,NA,NA,NA
573,87.1197970800693,86.5124789904296,58.1338663872678,62.920231980661,77.8088893920818,67.6515357780895,72.7333532463411
574,87.1197970800693,83.4365925895372,58.1338663872678,62.4048123861978,NA,80.9823588863637,NA
575,87.1197970800693,78.9274182997121,58.1338663872678,62.8821413586573,NA,68.8996904775799,80.6533291694466
576,87.1197970800693,88.3618146477384,58.1338663872678,62.8149212734565,79.0064578519781,68.7852643253333,NA
577,87.1197970800693,82.4557607924378,58.1338663872678,61.9948514043186,73.173601306874,77.0618324168237,84.2755579597761
578,87.1197970800693,84.0371149218659,58.1338663872678,62.8805889166035,78.461142638792,68.4166924658813,NA
579,87.1197970800693,80.0595591077648,58.1338663872678,62.9019719954681,NA,69.3101172537692,NA
580,87.1197970800693,76.2212016797735,58.1338663872678,62.8776535060107,79.7042615227234,68.2934844740865,NA
581,87.2223132590289,75.8341200997681,57.9829042117609,61.7064566514313,NA,70.1494880276218,79.0464370322357
582,87.2223132590289,79.9493901747273,57.9829042117609,61.6627060986663,NA,70.7106109117099,NA
583,87.2223132590289,74.7183409213061,57.9829042117609,NA,NA,70.7968364492141,NA
584,87.2223132590289,64.3382073598036,57.9829042117609,62.7859227311135,NA,NA,NA
585,87.2223132590289,76.2690593658443,57.9829042117609,61.1254664826175,NA,66.0007488626925,NA
586,87.2223132590289,86.2654143200432,57.9829042117609,61.0729353737234,73.2635851988472,74.3358855504769,NA
587,87.2223132590289,83.9426932416782,57.9829042117609,62.5438092068851,77.066211573667,71.3131397108158,NA
588,87.2223132590289,82.6663955533296,57.9829042117609,61.861930239107,75.1010657961724,67.1926014708745,NA
589,87.2223132590289,78.0004867598462,57.9829042117609,60.6412117768861,NA,64.6726251417191,NA
590,87.2223132590289,78.2127199489839,57.9829042117609,60.2949265221479,75.1437588972766,63.8770603628976,NA
591,78.8126187660485,76.3036626034804,58.1338659694042,61.502064132639,77.3396234656854,67.4914343073552,NA
592,78.8126187660485,78.5019867283126,58.1338659694042,63.5271261417814,NA,72.1557650870293,NA
593,78.8126187660485,79.9086554035462,58.1338659694042,61.228022829257,NA,66.3895507935516,NA
594,78.8126187660485,78.2621663967776,58.1338659694042,60.7461160529946,NA,67.4217346716395,NA
595,78.8126187660485,79.5876836039342,58.1338659694042,62.7951480510349,75.7201978327131,72.9559511895437,NA
596,78.8126187660485,78.6488404657719,58.1338659694042,62.5273143493487,NA,66.5382458712834,NA
597,78.8126187660485,79.6857455431393,58.1338659694042,62.7811655523007,NA,67.7417940757585,NA
598,78.8126187660485,83.3306675788645,58.1338659694042,62.8808054660223,78.5273877600729,69.2705759914564,83.9072353403299
599,78.8126187660485,80.0132308047879,58.1338659694042,62.8337678835932,NA,67.8043660155927,NA
600,78.8126187660485,82.3459329098399,58.1338659694042,61.7322620963452,NA,70.2751909463774,NA
601,92.5382121750106,92.3353059401977,57.1433909836157,63.2603633304103,85.8887837530512,69.4966632536126,NA
602,92.5382121750106,89.6508333992396,57.1433909836157,62.2164311778852,86.1987470594858,67.779842979047,NA
603,92.5382121750106,92.5680111782004,57.1433909836157,62.5685534123125,NA,68.4706779809055,NA
604,92.5382121750106,92.9896897087435,57.1433909836157,60.8617295045692,NA,66.9626366702412,NA
605,92.5382121750106,90.6826034937077,57.1433909836157,61.8248993365011,NA,70.8498873455792,NA
606,92.5382121750106,89.0740155334499,57.1433909836157,61.9266532808421,NA,66.538188819829,NA
607,92.5382121750106,86.149452976449,57.1433909836157,61.8558529441998,86.2355630959877,67.3734832400261,NA
608,92.5382121750106,89.5685339608012,57.1433909836157,60.9845565340032,NA,68.8979808667562,NA
609,92.5382121750106,88.9919813726916,57.1433909836157,61.645505873661,NA,67.5694156311234,NA
610,92.5382121750106,90.8795160083169,57.1433909836157,62.5767419893087,84.2528220748316,68.7286719867895,NA
611,84.8771733881679,80.7386464174535,58.1338279069777,62.0515074271618,NA,68.9658574121305,NA
612,84.8771733881679,77.2507701451627,58.1338279069777,60.7276426269631,76.7171156167949,66.9617884371413,NA
613,84.8771733881679,75.7874009802133,58.1338279069777,62.8109899631733,NA,72.5344212504968,NA
614,84.8771733881679,79.6308427433935,58.1338279069777,63.0614078200437,76.3777352652547,69.3715313574893,NA
615,84.8771733881679,76.5202812662689,58.1338279069777,62.880630477968,NA,69.4591851546809,NA
616,84.8771733881679,74.5133176317145,58.1338279069777,62.9465227450868,NA,76.8776854857432,NA
617,84.8771733881679,72.0803156146523,58.1338279069777,62.5627847218054,76.4459431171396,73.1109754653759,NA
618,84.8771733881679,74.5033336220691,58.1338279069777,61.282437259254,NA,67.1476448979881,NA
619,84.8771733881679,78.7020378098471,58.1338279069777,61.9603398876497,NA,64.832345650968,NA
620,84.8771733881679,79.6323685809982,58.1338279069777,62.8992064116677,73.8171777544138,69.0076211008497,NA
621,95.9600414482325,86.4490146050016,58.1339278766276,62.8810788119969,NA,68.5905232074442,NA
622,95.9600414482325,91.3674018112381,58.1339278766276,62.7467479662155,74.2170057127796,72.2836879094407,71.7136390725659
623,95.9600414482325,87.7038882527256,58.1339278766276,62.8979159571332,NA,69.3345945825255,NA
624,95.9600414482325,84.7926269417381,58.1339278766276,62.8355526835245,NA,69.3172375866848,NA
625,95.9600414482325,87.6148447856973,58.1339278766276,NA,87.7863891619104,68.5448348636311,NA
626,95.9600414482325,94.6286707629196,58.1339278766276,NA,NA,75.7363886947646,NA
627,95.9600414482325,83.858443031682,58.1339278766276,NA,86.7570985970417,68.4510794106598,NA
628,95.9600414482325,87.7284223700554,58.1339278766276,62.8855782257817,NA,74.5722821587871,NA
629,95.9600414482325,90.508932442389,58.1339278766276,62.605996614591,NA,68.8798628959189,NA
630,95.9600414482325,85.7175940689235,58.1339278766276,62.8804946402569,76.3773328930872,69.8172207555115,NA
631,124.605293804686,103.38159709331,58.8415330011643,63.2679781782032,NA,70.6362115431329,NA
632,124.605293804686,115.585816573194,58.8415330011643,63.7271228639463,98.815211660125,89.5789799638227,NA
633,124.605293804686,106.475870647767,58.8415330011643,63.6281645781093,NA,91.5594774525693,NA
634,124.605293804686,101.95166826977,58.8415330011643,63.58476489636,NA,69.4141195295648,NA
635,124.605293804686,112.620975958791,58.8415330011643,63.6184564234487,NA,68.8354341305886,NA
636,124.605293804686,111.916383830686,58.8415330011643,62.642279507943,NA,81.5448626103647,NA
637,124.605293804686,97.2096656174103,58.8415330011643,63.6281442525553,NA,69.5172800028525,NA
638,124.605293804686,105.524026922198,58.8415330011643,63.6285670446398,NA,68.8822119138452,NA
639,124.605293804686,107.6295632341,58.8415330011643,63.628358370763,NA,85.503730239577,NA
640,124.605293804686,115.565342684612,58.8415330011643,63.5958617821222,NA,69.6269834744408,NA
641,84.3524835173438,77.465046424485,57.720691058152,62.4832380235299,79.164020972932,64.2109836320099,NA
642,84.3524835173438,76.1599263455313,57.720691058152,62.8393639680477,77.9975069595004,72.1016808880065,NA
643,84.3524835173438,81.6415589624079,57.720691058152,62.3887555942662,69.8709589704563,73.079206468779,NA
644,84.3524835173438,72.090983700195,57.720691058152,61.6030082106144,NA,66.8309131815325,90.4852131451146
645,84.3524835173438,79.1854832836049,57.720691058152,62.4715197432396,77.1634632811425,68.3610236043002,86.6478706762999
646,84.3524835173438,71.5990726890227,57.720691058152,62.3067602910091,NA,72.7462724270167,NA
647,84.3524835173438,77.2892860021261,57.720691058152,63.0217274292747,NA,68.5695192553664,NA
648,84.3524835173438,78.5561811867522,57.720691058152,62.3754744632947,NA,65.015993944316,NA
649,84.3524835173438,83.6141711641689,57.720691058152,62.4441740354823,NA,66.7842267584551,NA
650,84.3524835173438,79.5177778131996,57.720691058152,61.7184237505005,68.9633282888925,64.3618178655605,NA
651,86.3316043045091,86.6666980458525,58.1342528107229,60.6899892651744,NA,67.5379920944305,NA
652,86.3316043045091,80.4567930120791,58.1342528107229,63.0598810874507,NA,69.1287387893032,NA
653,86.3316043045091,82.4236817689235,58.1342528107229,62.9449999325469,NA,69.9455904978426,NA
654,86.3316043045091,84.858132846888,58.1342528107229,60.8510885368103,NA,69.4334265463876,NA
655,86.3316043045091,76.5864541830367,58.1342528107229,62.7795549709699,83.6318209054389,NA,NA
656,86.3316043045091,85.3186472264284,58.1342528107229,62.9320888354014,NA,70.6479541073746,NA
657,86.3316043045091,82.5674149216823,58.1342528107229,61.461906442038,NA,68.2067951356152,NA
658,86.3316043045091,84.0094657369698,58.1342528107229,62.8578636193782,NA,74.3501201880682,NA
659,86.3316043045091,80.0910440395299,58.1342528107229,62.8888130842446,NA,74.7350470457254,NA
660,86.3316043045091,74.7166092946155,58.1342528107229,63.1317338417499,NA,68.6859562530492,NA
661,81.4810732307041,80.1410682785612,58.1050687112916,62.88476549597,73.8860639030398,77.6369267769169,NA
662,81.4810732307041,81.8100183346289,58.1050687112916,62.8537423230783,NA,73.3395520544831,NA
663,81.4810732307041,80.1897617770037,58.1050687112916,61.5595631240251,NA,69.1313657327336,NA
664,81.4810732307041,83.2881333606546,58.1050687112916,61.2351932620066,NA,67.8114214161201,NA
665,81.4810732307041,83.7513778523279,58.1050687112916,62.8729743837018,83.6003741089081,67.7656985827659,NA
666,81.4810732307041,82.0975341756706,58.1050687112916,62.8817870493676,74.635306291015,69.2240055968996,80.5991225980311
667,81.4810732307041,82.063939089908,58.1050687112916,62.0487340676287,NA,68.5378267089004,NA
668,81.4810732307041,81.012197494508,58.1050687112916,56.2676218922631,NA,65.4939300947527,NA
669,81.4810732307041,78.3496304127111,58.1050687112916,62.7612474743836,80.1062100808432,75.2129058948973,NA
670,81.4810732307041,76.3967994542589,58.1050687112916,62.9075299351031,80.8822541431305,69.1974499592559,86.398681541704
671,90.760655989225,86.0805891228953,58.1080089738131,62.7978920934807,NA,68.7582539040914,NA
672,90.760655989225,84.2052381610854,58.1080089738131,62.8003118855197,85.3230143288002,73.2063860464985,NA
673,90.760655989225,87.7688384721693,58.1080089738131,62.7713822977637,NA,75.2286257647321,82.5748301412587
674,90.760655989225,85.161190141109,58.1080089738131,61.5147583456622,NA,78.1072369435584,NA
675,90.760655989225,78.2154203934052,58.1080089738131,62.4511742063485,87.5613894912751,68.1105068717581,NA
676,90.760655989225,85.4534528749325,58.1080089738131,63.1811958640571,82.6002337635249,73.6905005864206,NA
677,90.760655989225,88.5685536335564,58.1080089738131,62.0523813162549,NA,72.4677763598291,NA
678,90.760655989225,92.5933972080315,58.1080089738131,63.0104366875447,NA,70.3612431337813,NA
679,90.760655989225,89.3678092068864,58.1080089738131,61.9742933171707,NA,75.8709706618649,84.7857563292266
680,90.760655989225,90.5682582147408,58.1080089738131,63.0823359785618,NA,77.5576573551993,NA
681,81.8766337183334,82.5824255895469,58.0636327418946,60.1914672691522,NA,65.573948877263,84.6845654779533
682,81.8766337183334,78.6404039854841,58.0636327418946,63.6724909621419,NA,71.8054988775272,NA
683,81.8766337183334,74.46709175955,58.0636327418946,61.5051992367137,NA,71.6322071641917,NA
684,81.8766337183334,80.6437430630914,58.0636327418946,62.6632073992583,76.158591007604,68.9014622674118,NA
685,81.8766337183334,81.6507615193896,58.0636327418946,62.8810907555108,78.6744230234906,70.5447650328021,NA
686,81.8766337183334,74.6465357233589,58.0636327418946,62.8537415688326,82.064466246231,67.4223516938206,NA
687,81.8766337183334,80.854075971895,58.0636327418946,62.498282232905,NA,63.6027933422345,NA
688,81.8766337183334,80.7761593856569,58.0636327418946,61.51102880161,73.0888080540073,66.3979248669269,NA
689,81.8766337183334,78.4111745776574,58.0636327418946,62.6961492247165,NA,73.8800020224534,NA
690,81.8766337183334,78.4133670634721,58.0636327418946,62.1800085217099,NA,65.3442119493771,NA
691,82.2628474315209,82.0843927404428,58.1339399404988,62.8806767283502,NA,68.8605030459021,NA
692,82.2628474315209,80.6602410045508,58.1339399404988,62.3011342711708,71.8743666650149,68.0690110083229,NA
693,82.2628474315209,76.9299461022373,58.1339399404988,63.0754856759564,74.6254016651814,68.7180992294335,85.4149815913702
694,82.2628474315209,78.0710024624379,58.1339399404988,60.1159397981078,NA,64.9094858072145,NA
695,82.2628474315209,79.1841550726232,58.1339399404988,62.8806829115037,75.7554369794156,68.9703972870056,NA
696,82.2628474315209,79.6728061715325,58.1339399404988,60.4847476589758,NA,61.8384603539696,NA
697,82.2628474315209,69.5416884774129,58.1339399404988,62.6184199408081,NA,65.172234144823,NA
698,82.2628474315209,69.0887196015458,58.1339399404988,62.5230826409627,NA,69.4372974720758,NA
699,82.2628474315209,77.4878440614887,58.1339399404988,61.5993306754566,NA,68.3396053833327,NA
700,82.2628474315209,72.1593226898258,58.1339399404988,63.0267341156311,NA,69.6428852588791,NA
701,82.958445543315,77.1640101352457,58.1145131650144,62.6604537219605,NA,69.0326270917112,NA
702,82.958445543315,75.3922402597303,58.1145131650144,62.3494518013294,NA,68.532933699611,NA
703,82.958445543315,80.8645736675904,58.1145131650144,61.2537785326926,NA,64.7418708878076,NA
704,82.958445543315,78.531624341744,58.1145131650144,62.3146035726655,NA,62.6664526328951,NA
705,82.958445543315,79.6740052622729,58.1145131650144,59.8286706471745,NA,64.7526596596498,NA
706,82.958445543315,78.4413927160076,58.1145131650144,62.734656408966,81.978602571465,68.6692058644563,NA
707,82.958445543315,78.5806138225151,58.1145131650144,62.9037351446583,80.7047351091164,69.1283284035275,NA
708,82.958445543315,79.6866885207237,58.1145131650144,61.7993743748091,NA,66.3485961537506,NA
709,82.958445543315,78.9730498599206,58.1145131650144,62.8580491976396,NA,69.8169792866553,NA
710,82.958445543315,81.0614587999748,58.1145131650144,61.6357822434256,73.0890258669916,68.0447938796786,NA
711,84.0079273652837,77.9229889531743,57.9649631353338,62.5351623168934,NA,70.8100463080809,NA
712,84.0079273652837,84.9207165146144,57.9649631353338,63.086698964721,NA,68.1884427375301,NA
713,84.0079273652837,80.1306351004602,57.9649631353338,62.5568568567634,65.6952317210691,68.2359831277249,NA
714,84.0079273652837,85.687839150995,57.9649631353338,62.5671672183108,NA,71.5543049718532,NA
715,84.0079273652837,83.3512089403164,57.9649631353338,63.3591655228946,83.1727796935288,72.1075273954334,NA
716,84.0079273652837,80.2296218397072,57.9649631353338,63.9852632662956,NA,69.7784938105504,NA
717,84.0079273652837,83.6728189932144,57.9649631353338,62.4928682398615,NA,NA,NA
718,84.0079273652837,80.0852826873344,57.9649631353338,63.3501573713935,82.1775292984418,74.3126473841515,NA
719,84.0079273652837,83.1457254354664,57.9649631353338,61.9541893458186,77.1827081452516,68.0057097063764,85.4614415061523
720,84.0079273652837,77.1137133078982,57.9649631353338,63.3054358227358,NA,65.125496703676,NA
721,82.2383929011437,82.1254743971534,58.1340132782642,62.4231668657258,70.8745496314541,71.2499073588527,NA
722,82.2383929011437,80.5755120337391,58.1340132782642,59.677244556523,NA,68.2671928864108,NA
723,82.2383929011437,78.83480209902,58.1340132782642,60.9803651340164,68.5388374661473,67.8552794508301,NA
724,82.2383929011437,75.5462407671157,58.1340132782642,62.7467050009434,NA,69.8407208599493,NA
725,82.2383929011437,83.2105014202015,58.1340132782642,62.827105458426,80.0622539048645,70.5496773096154,NA
726,82.2383929011437,72.3822369220265,58.1340132782642,62.1374620086116,77.735203746344,67.4223687532525,NA
727,82.2383929011437,80.7427975505518,58.1340132782642,60.3125410730336,NA,67.3278822393784,NA
728,82.2383929011437,80.9843005622252,58.1340132782642,62.1295841839287,NA,71.3218369345828,NA
729,82.2383929011437,73.5413763172495,58.1340132782642,63.7841991548402,80.7069185154693,69.2907103573488,NA
730,82.2383929011437,84.4182083565753,58.1340132782642,62.1402877011797,NA,67.479729330598,82.1673209918938
731,84.4820266808879,85.497949452188,58.1339611206586,62.8817616907252,NA,69.0113464767482,NA
732,84.4820266808879,75.3639988142208,58.1339611206586,62.8884895804453,NA,65.5379100635902,NA
733,84.4820266808879,83.5172840704947,58.1339611206586,60.4015485763826,NA,66.9366983248757,66.4385015811049
734,84.4820266808879,77.6983941156236,58.1339611206586,62.8954568480732,NA,70.6091674041875,NA
735,84.4820266808879,76.2870792312552,58.1339611206586,62.8878306695537,NA,70.7336413550882,NA
736,84.4820266808879,74.4691865544341,58.1339611206586,62.8806751495013,NA,68.7366116496298,NA
737,84.4820266808879,79.4483759040271,58.1339611206586,61.813636916112,NA,67.9311211885533,NA
738,84.4820266808879,79.5254884203333,58.1339611206586,60.1879353699449,NA,66.8283837586262,NA
739,84.4820266808879,76.1080409645973,58.1339611206586,62.8896369788635,79.4812664269112,78.2951800093658,NA
740,84.4820266808879,78.4130323482217,58.1339611206586,64.8716344898814,NA,72.4146553737781,82.9855808701347
741,78.3618296258,79.9982702321291,57.9919435924784,62.6236508648435,NA,68.5634247141286,NA
742,78.3618296258,72.9036171374709,57.9919435924784,62.865967873954,NA,67.9649775643481,NA
743,78.3618296258,80.9809838854806,57.9919435924784,59.9637769612116,72.2661496785265,65.6134460607989,82.4163915865652
744,78.3618296258,77.4427413644765,57.9919435924784,62.823939765212,NA,72.2058411895295,NA
745,78.3618296258,81.6993255218608,57.9919435924784,62.682853566034,69.5847429349294,NA,76.1431281903136
746,78.3618296258,79.2703246530279,57.9919435924784,62.5715251898078,69.824987143854,68.3500261714643,NA
747,78.3618296258,79.0159139207951,57.9919435924784,62.1442628644715,NA,68.9243893019458,NA
