"","Chamaecrista_anceps","Chamaecrista_aristata","Chamaecrista_arrojadoana","Chamaecrista_blanchetii","Chamaecrista_brachystachya","Chamaecrista_burchelli","Chamaecrista_calycioides","Chamaecrista_cardiostegia","Chamaecrista_choriophylla","Chamaecrista_cinerascens","Chamaecrista_confertiformis","Chamaecrista_decora","Chamaecrista_depauperata","Chamaecrista_desvauxii_var_desvauxii","Chamaecrista_desvauxii_var_langsdorffii","Chamaecrista_desvauxii_var_latistipula","Chamaecrista_desvauxii_var_mollissima","Chamaecrista_diphylla","Chamaecrista_distichoclada","Chamaecrista_flexuosa_var_flexuosa","Chamaecrista_lagotois","Chamaecrista_latifolia","Chamaecrista_mucronata","Chamaecrista_nictitans_subsp_brachypoda","Chamaecrista_olesiphylla","Chamaecrista_pascuorum","Chamaecrista_pilosa_var_luxurians","Chamaecrista_potentilla","Chamaecrista_repens_var_multijuga","Chamaecrista_roraimae","Chamaecrista_rossicorum","Chamaecrista_rotundata_var_interstes","Chamaecrista_rotundata_var_rotundata","Chamaecrista_rotundifolia_var_grandiflora","Chamaecrista_simplifacta","Chamaecrista_supplex","Chamaecrista_swainsonii","Chamaecrista_tragacanthoides_var_rasa","Chamaecrista_tragacanthoides_var_tragacanthoides","Chamaecrista_ulmea","Chamaecrista_venulosa"
"Chamaecrista_lagotois",0.885096055436683,0.545524282995224,0.90222739421356,0.534956175504949,0.685193872255357,0.599216616026308,0.421951016495929,0.930104941730885,0.928541678953764,0.872096373618531,0.502357826179342,0.848662630511661,0.708683296785492,0.647400653874299,0.903666596098236,0.822408280816172,0.753551973981112,0.579866149603653,0.653045095367337,0.728273606107916,NA,0.61028484061155,0.73317467411093,0.512069049605478,0.516789421818489,0.29230446736883,0.244941922021882,0.70758806721029,0.261289869394654,0.286265531681859,0.508949936683559,0.629509056211627,0.430520576810844,0.297408585157212,0.444147510027017,0.205126904028948,0.15304149174573,0.62842568799523,0.500839365241745,0.251785651220901,0.706512716258378
"Chamaecrista_latifolia",0.901091862581462,0.290483611703213,0.833197614143413,0.195486578052126,0.422086482650811,0.31064347352529,0.219270515956454,0.841236033300487,0.850584263563689,0.982484424055805,0.158742039156297,0.723986423061459,0.469266447566215,0.34097038226216,0.751162925266046,0.634183153367053,0.503622702986022,0.318737833596653,0.652059130158178,0.487889551756698,0.832438660642001,NA,0.656322857104552,0.278611903600589,0.684897136076861,0.070553404097662,0.0549887133488765,0.807507523794917,0.0482410049606483,0.0544593928931258,0.673271508694383,0.564936821743944,0.581579407987633,0.0741542270931101,0.446206707503478,0.0367309328935896,0.01138464074643,0.446204752518039,0.640779149485528,0.0936265172406419,0.529259085110081
"Chamaecrista_mucronata",0.917752014700056,0.531164933888632,0.923528582730681,0.524939104557913,0.683245639440188,0.548114930136657,0.424019163793997,0.933305979520127,0.934845579400411,0.903778832772054,0.489109415289396,0.853480776149737,0.713885876969647,0.627568792926178,0.887719267450091,0.813705574071828,0.735686926885678,0.584141258640211,0.644569593787674,0.722575743234223,0.924020887063379,0.869309575235319,NA,0.472284014156476,0.621559098863645,0.259169147654822,0.236233597120694,0.723519437699592,0.233728469538569,0.243442978338919,0.603324938884658,0.704911668015546,0.526021348742791,0.265629613410041,0.460645013381099,0.202140756495581,0.160077146266727,0.60596097987505,0.585280096570876,0.212597323322676,0.723551969044995
"Chamaecrista_nictitans_subsp_brachypoda",0.68141414310268,0.770248110480282,0.902620385277744,0.809802586598525,0.939973487206052,0.880064180045816,0.711778065210944,0.872393668086342,0.797940384135587,0.621374035892145,0.73969446466427,0.931941202437376,0.931039073757517,0.943011786898558,0.955897768311821,0.978472471342298,0.986024521428346,0.844537780288724,0.612031153183986,0.969367900069039,0.791883239987697,0.569823472699835,0.771804821743043,NA,0.360469797816831,0.53953441867114,0.412086372674878,0.355845305410937,0.498972780075044,0.629527644599653,0.351037509225571,0.596943514750612,0.340424436342859,0.527535345237064,0.424405481184637,0.366948553826248,0.306447702336649,0.705118377649306,0.382653841549416,0.478351580985922,0.669082608421213
"Chamaecrista_olesiphylla",0.831040646119171,0.426089469391803,0.909726661047262,0.367435663697706,0.595496609342353,0.474673576526203,0.317703768908506,0.860637383393442,0.839848787943011,0.912936585019855,0.321489926691883,0.821813928185851,0.645195206201806,0.534642533543935,0.826927322428555,0.79351207317558,0.68128082126968,0.441844010559182,0.644143017450508,0.652290813878116,0.818784793861785,0.924507201445589,0.853718369895025,0.718164274685944,NA,0.136703422079078,0.114380794114377,0.670248862931689,0.110515361276219,0.122350961785278,0.893261070011699,0.727735599172504,0.859615549223004,0.143961614975839,0.692523840472354,0.0918579625856918,0.0430728679537231,0.478848813802442,0.842167481581101,0.155150159754692,0.611399989301869
"Chamaecrista_pascuorum",0.448919895249418,0.724025093718044,0.681835737516181,0.931718720604017,0.958049329282825,0.701037107150062,0.878953961671435,0.647980128810416,0.573372019278596,0.28072999619488,0.838129302521487,0.75347883386315,0.940846642410792,0.951019992852726,0.716746257690844,0.807319116489278,0.885512062457524,0.95785721608333,0.514896595999738,0.934899239733428,0.544893566839215,0.237724017276905,0.536498917226288,0.858422108361106,0.398625906786621,NA,0.703741408888198,0.138588055390633,0.934030626108282,0.775345879719404,0.139603603685895,0.387159098146967,0.127201371790499,0.903321190523719,0.224079507084214,0.63310496871915,0.708427248339813,0.49025046214821,0.17956044407658,0.381377166382347,0.391559441359944
"Chamaecrista_pilosa_var_luxurians",0.437297373470956,0.591085380525264,0.578347000622654,0.7687816728586,0.856507118978041,0.536696009381782,0.987623081386783,0.614326527717317,0.552981248483151,0.247633597899279,0.646141304156573,0.675440716078177,0.847401763877643,0.815525320085601,0.62568466686826,0.696685547650264,0.764552583208733,0.979610976211068,0.550701252944212,0.864159036530069,0.457368614716912,0.213953171106113,0.457451744840571,0.759640247021841,0.328784531027475,0.936768278459503,NA,0.119947168561531,0.723485570887139,0.522611053466197,0.114373440070444,0.284027826260134,0.10515089221004,0.631324537677738,0.163007292274878,0.857569967759806,0.689659255200155,0.367679860370836,0.144124573646915,0.272124484134913,0.342991615295189
"Chamaecrista_potentilla",0.928913114153804,0.373381487855843,0.89281250375135,0.368260264054586,0.565481085039569,0.434274979905476,0.344049306181428,0.91632693765896,0.895744952640197,0.958101335972604,0.304017076074581,0.788800658450852,0.60934223400049,0.498555405308078,0.843210150974783,0.739253669798499,0.633694120261071,0.463959735364298,0.694636295023999,0.621767116345702,0.907602297033136,0.961555571783282,0.903246527679022,0.69052658851616,0.919316744466817,0.404276942518428,0.35689938433312,NA,0.114355969923505,0.122768170585604,0.65618378268009,0.638921767065783,0.571515813155414,0.143964137129543,0.474065366323163,0.0997540380424475,0.0640642177103676,0.516684888849462,0.629046958246413,0.133512760129485,0.612614109597259
"Chamaecrista_repens_var_multijuga",0.411269963255419,0.703627215396488,0.636584554972493,0.928888804521837,0.941575013593319,0.672633756771693,0.88393929707018,0.602778247850777,0.532041131180584,0.230486539260045,0.826287196383836,0.711652994191845,0.914038607303877,0.93385550276825,0.673053794214086,0.765077791558605,0.854520954220572,0.953255953324227,0.4957306815369,0.914419301769243,0.503588078399958,0.189594380764,0.494132609998597,0.824417865830106,0.343768599775769,0.993530056500719,0.93979390868919,0.359579653806764,NA,0.743156903001549,0.114722757664377,0.354068613155087,0.1023183830512,0.891753118294728,0.191168773412103,0.65201151052911,0.765362761837217,0.446504299945112,0.156802445966536,0.346796668497379,0.362055171250543
"Chamaecrista_roraimae",0.388435650165078,0.821487884393758,0.681410097029109,0.962955143669006,0.952673465156357,0.820350588519325,0.740245226687183,0.60926442612785,0.526718312906453,0.253385146382026,0.91898075268024,0.765399480715718,0.91336750575566,0.97694167580391,0.732723502756788,0.828249067776979,0.913670259689136,0.8667372832794,0.409780145738011,0.917224681292793,0.550090984162961,0.198954871269382,0.526870550935728,0.875977868274706,0.382104445675155,0.961007218421789,0.822673368225417,0.368105789009976,0.948765596552934,NA,0.124446636688351,0.380414945928985,0.111541645410397,0.786602665434743,0.228980312193092,0.451637876211939,0.511788903465015,0.557458364751073,0.16573312530115,0.516502497907367,0.392353916345818
"Chamaecrista_rossicorum",0.804732015756071,0.413738023852977,0.875887231884873,0.315721799625463,0.551185109482731,0.468887663233582,0.281959662629006,0.829967026863804,0.806340985463086,0.889110151852775,0.281941158783896,0.798751294102188,0.594386127392646,0.495202408431753,0.801707971416223,0.759603210699078,0.646844358792699,0.395236725905595,0.641046436417712,0.611623167526711,0.788073846723009,0.913610923825834,0.817772058634764,0.691190700246769,0.986607850833802,0.351723675788469,0.286983093805402,0.896608616007674,0.296752735513332,0.343670361692162,NA,0.691941090294893,0.881853726740214,0.143479540439086,0.692949987225258,0.0902556292586549,0.0334190282295249,0.485718246111851,0.889926577786761,0.161337338893931,0.584935751088075
"Chamaecrista_rotundata_var_interstes",0.82435365077924,0.682975511753854,0.987043518024191,0.651770191577227,0.826426469958565,0.688995076795392,0.514495465704476,0.916064219793371,0.887588090021384,0.844055927441784,0.622609844609828,0.958224612156131,0.84484236286363,0.78411136496642,0.93752265366882,0.936695121061504,0.879728518506287,0.669030143191793,0.663360467670888,0.855040858897191,0.880662024253922,0.81969336587125,0.901768789120386,0.894950737593879,0.923360923404991,0.667496538652792,0.556211465498898,0.869877761919231,0.619323702560522,0.678232625902923,0.894710424889607,NA,0.663198243887253,0.387182226969393,0.632570323611599,0.231185614567437,0.185963904367114,0.679084562353657,0.695837003674926,0.328879682554399,0.777123624941719
"Chamaecrista_rotundata_var_rotundata",0.769802649241425,0.404589036284937,0.861448435637232,0.322714154345866,0.556366328370573,0.448000221466867,0.285370532315736,0.801777432356922,0.777545654380206,0.852726512141114,0.284595219222573,0.781999815224302,0.605734668659224,0.500505704862037,0.773407301723157,0.75678200955474,0.645019751462865,0.397724762444658,0.611302061738328,0.613505753476175,0.744918614146131,0.877485644528947,0.79211334212151,0.680063430354667,0.985484669525671,0.358600660854975,0.291122516810723,0.858015665558578,0.303505163940314,0.34633529989582,0.988438800330041,0.887898165337808,NA,0.133116639150089,0.690830405428962,0.0833911725858167,0.0321642043935203,0.421562031149148,0.83752794377582,0.149608468535288,0.52780275094358
"Chamaecrista_rotundifolia_var_grandiflora",0.444112153416651,0.723041049476081,0.693510429925102,0.965361741944694,0.963790688573917,0.701986720229723,0.822602968383129,0.632797641940261,0.56134384338757,0.285402965776494,0.878440225485091,0.743708173079463,0.944568184849312,0.959982148419509,0.711574857087546,0.808503118100586,0.888610483157783,0.928557197559773,0.487341814413026,0.929564354194126,0.557528899325139,0.241394219219514,0.550269914975241,0.848589042960157,0.40663511879544,0.989758044262508,0.893837898056608,0.412081561880932,0.988271290388693,0.966426633738241,0.354307310505908,0.678456588184767,0.363028402246131,NA,0.22098579310963,0.559404875178851,0.688998161103469,0.463358811959268,0.179526220419348,0.358305633841359,0.37942986503749
